Date.Caught,Estuary.Region,Sex,FL..cm.,FL..mm.,TL..cm.,Body.Wet.Weight..g.,ID,ReadAge,Readability,EdgeTranslucency,MIncrRatio,Adj_Inc,Capture.Month,AgeClass,AgeGroup,Months,State,,
1/10/2015,Pambula Lake,M,44.6,446,49.4,1032.9,431,3,2,m,0.889500337,3,10,3,3,37,NSW,,
1/10/2015,Pambula Lake,F,46.5,465,52.6,1238.2,434,3,2,m,0.552033781,3,10,3,3,37,NSW,,
1/10/2015,Pambula Lake,M,47.9,479,53.1,1694.2,435,3,3,n,0.348867862,3,10,3,3,37,NSW,,
1/10/2015,Pambula Lake,M,49.8,498,54.9,1742,436,2,2,w,0.621060356,2,10,3,3,37,NSW,,
1/10/2015,Pambula Lake,M,49.2,492,54.3,1579.9,437,3,2,n,0.806228662,3,10,3,3,37,NSW,,
1/10/2015,Pambula Lake,F,49.3,493,54.8,1539.3,438,3,3,m,0.667910963,3,10,3,3,37,NSW,,
1/10/2015,Pambula Lake,F,43.3,433,49,1120.8,439,2,3,w,0.445162299,2,10,3,3,37,NSW,,
7/10/2016,Port Stephens,F,27.94158967,,31,NA,1312,2,3,w,0.633075953,2,10,3,3,37,NSW,,
28/10/2016,Zone 0,F,35.3,353,39.3,NA,1751,2,2,w,0.578774486,2,10,3,3,37,NSW,,
31/10/2016,Zone 1,M,36,360,40.4,NA,1755,2,2,w,0.552175963,2,10,3,3,37,NSW,,
6/11/2014,Lake Illawarra,F,42.6,426,46.6,970.5,129,2,2,w,0.618026146,2,11,3,3,38,NSW,,
4/11/2015,Yamba Beach,F,42.26313339,,47,NA,634,2,2,o,0,3,11,3,3,38,NSW,,
13/11/2016,Zone 5,M,42.7,427,47.3,NA,1542,2,3,w,0.87933734,2,11,3,3,38,NSW,,
13/11/2016,Zone 5,F,42.6,426,46.5,NA,1544,2,2,w,0.319932233,2,11,3,3,38,NSW,,
8/12/2016,Zone 9,F,36.6,366,40.3,648.1,1464,2,3,o,0,3,12,3,3,39,NSW,,
15/12/2016,Zone 1,F,36.3,363,41.1,NA,1634,2,3,o,0,3,12,3,3,39,NSW,,
15/12/2016,Zone 1,M,45.1,451,50.7,NA,1635,2,2,o,0,3,12,3,3,39,NSW,,
29/12/2016,Zone 1,F,39.1,391,43.6,NA,1640,2,2,o,0,3,12,3,3,39,NSW,,
1/12/2017,Zone 3,M,37.78765098,#VALUE!,42,NA,1729,2,4,w,0.47428166,2,12,3,3,39,NSW,,
9/12/2016,Zone 1,F,31.7,317,35.4,NA,1756,2,3,w,0.577972333,2,12,3,3,39,NSW,,
9/12/2016,Zone 1,F,37.1,371,40.3,NA,1757,2,2,w,0.730984387,2,12,3,3,39,NSW,,
9/12/2016,Zone 1,F,36.4,364,41.2,NA,1759,2,2,w,0.563368737,2,12,3,3,39,NSW,,
9/12/2016,Zone 1,F,39.1,391,44,NA,1760,2,2,w,0.574598033,2,12,3,3,39,NSW,,
18/01/2015,Sydney Coastal,F,41.3,413,46.3,977.1,398,2,3,o,0,3,1,3,4,40,NSW,,
15/01/2015,Port Hacking,F,35.6,356,40,NA,429,3,2,n,0.653636702,3,1,3,4,40,NSW,,
16/01/2017,Zone 1,F,44.5,445,49,NA,1877,3,3,n,0.328652201,3,1,3,4,40,NSW,,
2/02/2017,Zone 3,F,35.99745802,#VALUE!,40,NA,1733,3,3,m,0.87733465,3,2,3,4,41,NSW,,
28/03/2016,Central Coast,F,49.6,496,54.9,1677.7,907,3,2,n,0.33899928,3,3,3,4,42,NSW,,
2/03/2017,Zone 3,U,40.47294043,#VALUE!,45,NA,1734,3,2,n,0.215947125,3,3,3,4,42,NSW,,
8/04/2016,North Coast,F,50,500,56.7,NA,1143,3,3,m,0.511054453,3,4,3,4,43,NSW,,
8/04/2016,North Coast,F,43.8,438,48.3,NA,1150,3,2,m,0.499012363,3,4,3,4,43,NSW,,
16/04/2016,Zone 2,F,49.6,496,54.9,NA,1225,3,2,w,0.537578286,3,4,3,4,43,NSW,,
11/04/2016,,F,35.5,355,39.6,NA,1439,3,2,w,1.020833317,3,4,3,4,43,NSW,,
13/04/2016,Hawkesbury River,M,45,450,50.1,NA,1747,3,2,w,0.598667328,3,4,3,4,43,NSW,,
5/05/2016,Zone 6,F,45.9,459,50.4,1347.4,1045,3,3,m,0.620445387,3,5,3,4,44,NSW,,
28/05/2016,,F,52.8,528,57.3,NA,1285,3,3,w,1.259411867,3,5,3,4,44,NSW,,
20/05/2016,,F,43.7,437,48.5,NA,1389,3,2,w,0.677819709,3,5,3,4,44,NSW,,
20/05/2016,,M,46.3,463,52,NA,1393,3,2,m,0.980597421,3,5,3,4,44,NSW,,
11/06/2016,Zone 1,U,55.2,552,61,NA,1184,3,2,m,0.438153663,3,6,3,4,45,NSW,,
11/06/2016,Zone 1,U,48.9,489,53.6,NA,1188,3,3,m,1.066769463,3,6,3,4,45,NSW,,
11/06/2016,Zone 1,U,52.9,529,57.6,NA,1190,3,2,m,1.380150496,3,6,3,4,45,NSW,,
11/06/2016,Zone 1,U,52.9,529,58.5,NA,1201,3,3,m,0.716467101,3,6,3,4,45,NSW,,
1/07/2016,,M,37.1,371,41.1,NA,1239,3,3,m,0.599338577,3,7,3,4,46,NSW,,
2/07/2016,,F,38,380,41.5,NA,1250,3,3,w,1.162460835,3,7,3,4,46,NSW,,
2/07/2016,,M,41.2,412,45.2,NA,1261,3,2,m,0.683172892,3,7,3,4,46,NSW,,
18/07/2016,,M,44.4,444,49.1,NA,1340,3,3,m,0.414857558,3,7,3,4,46,NSW,,
1/07/2016,,F,43.6,436,48.7,NA,1394,3,3,m,0.671727101,3,7,3,4,46,NSW,,
1/07/2016,,M,41.9,419,46.7,NA,1395,3,2,w,1.562541183,3,7,3,4,46,NSW,,
1/07/2016,,F,38.9,389,42.8,NA,1396,3,3,m,0.645947802,3,7,3,4,46,NSW,,
2/07/2016,,F,47.3,473,53.4,NA,1405,3,2,n,0.28467838,3,7,3,4,46,NSW,,
20/07/2016,,M,42.3,423,46.2,NA,1422,3,3,w,0.581699795,3,7,3,4,46,NSW,,
4/07/2016,,F,55.4,554,63,NA,1450,3,2,m,0.423232834,3,7,3,4,46,NSW,,
1/07/2017,Zone 1,M,37.1,371,41,NA,1855,3,3,m,0.782390215,3,7,3,4,46,NSW,,
1/07/2017,Zone 1,F,41.2,412,45.3,NA,1859,3,3,w,0.856982905,3,7,3,4,46,NSW,,
13/07/2016,Zone 2,F,48.6,486,53.3,NA,1865,3,2,w,0.618276026,3,7,3,4,46,NSW,,
10/09/2016,,F,48.3,483,53.6,NA,1453,3,2,w,0.690639619,3,9,4,4,48,NSW,,
16/10/2014,Currarong,M,58.2,582,64.2,2860.8,21,4,3,m,0.949285478,4,10,4,4,49,NSW,,
16/10/2014,Currarong,M,54.3,543,60.3,2232.7,22,3,2,w,0.810092306,3,10,4,4,49,NSW,,
16/10/2014,Currarong,M,54.2,542,60.7,2107.3,23,3,3,w,0.993287717,3,10,4,4,49,NSW,,
16/10/2014,Currarong,M,59.3,593,65.9,2665.3,27,4,3,m,0.834930317,4,10,4,4,49,NSW,,
16/10/2014,Currarong,F,61.1,611,68.7,2892.8,29,4,2,n,0.476048201,4,10,4,4,49,NSW,,
1/10/2015,Pambula Lake,F,45,450,49.8,1311.1,432,3,3,w,0.830463658,3,10,4,4,49,NSW,,
1/10/2015,Pambula Lake,F,58.4,584,65,2811.1,433,4,2,n,0.604403825,4,10,4,4,49,NSW,,
10/10/2015,St George's Basin,F,47.2,472,52.2,NA,633,3,2,o,0,4,10,4,4,49,NSW,,
28/10/2016,Zone 0,F,40.1,401,44.5,NA,1750,3,2,w,0.692479221,3,10,4,4,49,NSW,,
15/04/2016,Zone 3,M,45.6,456,50.6,NA,1211,4,2,w,0.727753543,4,4,4,5,55,NSW,,
16/04/2016,Zone 3,F,46.5,465,52,NA,1228,4,3,m,0.794528211,4,4,4,5,55,NSW,,
16/04/2016,Zone 3,F,47.1,471,52.1,NA,1229,4,3,m,0.990353472,4,4,4,5,55,NSW,,
16/04/2016,Zone 3,F,57.8,578,63,NA,1231,4,3,n,0.200860877,4,4,4,5,55,NSW,,
2/06/2016,Zone 6,F,42.6,426,47.7,1151,1183,4,3,m,0.592056298,4,6,4,5,57,NSW,,
11/06/2016,Zone 1,U,60,600,65.2,NA,1187,4,2,m,0.810053431,4,6,4,5,57,NSW,,
11/06/2016,Zone 1,U,56.3,563,61.3,NA,1193,4,3,w,0.955883028,4,6,4,5,57,NSW,,
11/06/2016,Zone 1,U,53.4,534,59.1,NA,1194,4,3,w,0.578023623,4,6,4,5,57,NSW,,
11/06/2016,Zone 1,M,67.5,675,74.6,3900,1202,4,2,m,0.667982409,4,6,4,5,57,NSW,,
14/06/2017,Zone 5,F,61,610,67,2680,1864,4,3,m,0.488839622,4,6,4,5,57,NSW,,
14/07/2016,,F,58.7,587,64.6,2578.2,1234,4,2,m,0.553273897,4,7,4,5,58,NSW,,
28/07/2016,,F,63.1,631,69.8,3040.7,1281,4,3,w,0.672334143,4,7,4,5,58,NSW,,
28/07/2016,,F,57.6,576,63.8,2891.6,1282,4,2,m,0.672325035,4,7,4,5,58,NSW,,
28/07/2016,,F,59.8,598,66.3,2950.2,1283,4,2,w,0.379720546,4,7,4,5,58,NSW,,
21/07/2016,,M,49.8,498,55.5,NA,1352,4,2,w,0.954003924,4,7,4,5,58,NSW,,
1/07/2017,Zone 1,M,56.6,566,62.4,NA,1775,4,3,m,0.914456997,4,7,4,5,58,NSW,,
13/07/2016,Zone 2,M,58.6,586,64.8,NA,1869,4,2,m,0.661329819,4,7,4,5,58,NSW,,
12/08/2016,,F,51.4,514,56.8,NA,1438,4,3,w,0.683495608,4,8,4,5,59,NSW,,
16/10/2014,Currarong,F,71.2,712,79.4,4607.2,25,5,3,n,0.198539238,5,10,5,5,61,NSW,,
10/10/2015,St George's Basin,F,62,620,68.8,NA,632,4,2,w,0.809391935,4,10,5,5,61,NSW,,
15/12/2016,Zone 1,F,58.7,587,66.5,NA,1636,4,2,w,0.59183251,4,12,5,5,63,NSW,,
22/02/2015,St George's Basin,,75.5,755,84,NA,428,5,3,m,NA,5,2,5,6,65,NSW,,
14/02/2017,Jervis Bay,F,63,630,69.8,NA,1581,5,2,m,0.73368946,5,2,5,6,65,NSW,,
22/05/2016,,F,76.5,765,85,NA,1306,5,2,w,0.82417852,5,5,5,6,68,NSW,,
5/12/2016,Lake Macquarie,F,73.6,736,80.6,2512,1547,5,2,w,0.82683406,5,12,6,6,75,NSW,,
7/04/2016,Zone 7,F,75,750,84.3,5300,881,6,2,w,0.794867721,6,4,6,7,79,NSW,,
24/12/2016,,F,80.7,807,89.2,5600,1735,6,2,w,0.662729108,6,12,7,7,87,NSW,,
,Fraser Offshore,F,29,290,32,,,,,,,,8,0,1,NA,QLD,,
,Brisbane Offshore,F,23,230,26,,,,,,,,8,0,1,NA,QLD,,
,Fraser Inshore,M,34,340,38,,,,,,,,5,1,2,12,QLD,,
,Fraser Inshore,M,34,340,38,,,,,,,,5,1,2,12,QLD,,
,Fraser Inshore,F,39,390,44,,,,,,,,5,1,2,12,QLD,,
,Fraser Inshore,M,35,350,39,,,,,,,,5,1,2,12,QLD,,
,Fraser Inshore,M,33,330,37,,,,,,,,5,1,2,12,QLD,,
,Fraser Inshore,F,30,300,34,,,,,,,,7,1,2,12,QLD,,
,Fraser Inshore,M,30,300,34,,,,,,,,7,1,2,12,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,27,270,30,,,,,,,,7,1,2,12,QLD,,
,Fraser Inshore,F,31,310,35,,,,,,,,6,1,2,12,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,30,300,34,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,29,290,32,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,30,300,34,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,12,QLD,,
,Gold Coast Offshore,F,30,300,34,,,,,,,,6,1,2,12,QLD,,
,Fraser Offshore,F,30,300,34,,,,,,,,10,1,1,12,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,12,QLD,,
,Moreton Bay,M,31,310,35,,,,,,,,7,1,2,12,QLD,,
,Moreton Bay,F,33,330,37,,,,,,,,7,1,2,12,QLD,,
,Fraser Inshore,F,31,310,35,,,,,,,,6,1,2,12,QLD,,
,Fraser Inshore,M,31,310,35,,,,,,,,6,1,2,12,QLD,,
,Fraser Inshore,M,32,320,36,,,,,,,,6,1,2,12,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,12,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,1,2,12,QLD,,
,Fraser Inshore,F,33,330,37,,,,,,,,4,1,2,12,QLD,,
,Fraser Inshore,F,33,330,37,,,,,,,,4,1,2,12,QLD,,
,Fraser Inshore,M,31,310,35,,,,,,,,4,1,2,12,QLD,,
,Fraser Inshore,M,30,300,34,,,,,,,,4,1,2,12,QLD,,
,Gold Coast Offshore,F,34,340,38,,,,,,,,2,1,2,12,QLD,,
,Gold Coast Offshore,F,34,340,38,,,,,,,,2,1,2,12,QLD,,
,Fraser Offshore,M,30,300,34,,,,,,,,9,1,1,12,QLD,,
,Fraser Inshore,F,30,300,34,,,,,,,,10,1,1,13,QLD,,
,Moreton Bay,U,35,350,39,,,,,,,,3,1,2,18,QLD,,
,Moreton Bay,F,32,320,36,,,,,,,,4,1,2,19,QLD,,
,Moreton Bay,U,36,360,40,,,,,,,,4,1,2,19,QLD,,
,Moreton Bay,M,35,350,39,,,,,,,,4,1,2,19,QLD,,
,Fraser Inshore,F,30,300,34,,,,,,,,4,1,2,19,QLD,,
,Moreton Bay,F,39,390,44,,,,,,,,4,1,2,19,QLD,,
,Fraser Inshore,F,33,330,37,,,,,,,,4,1,2,19,QLD,,
,Moreton Bay,M,31,310,35,,,,,,,,5,1,2,20,QLD,,
,Moreton Bay,M,33,330,37,,,,,,,,5,1,2,20,QLD,,
,Moreton Bay,M,33,330,37,,,,,,,,5,1,2,20,QLD,,
,Gold Coast Offshore,F,32,320,36,,,,,,,,5,1,2,20,QLD,,
,Moreton Bay,M,32,320,36,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,F,33,330,37,,,,,,,,5,1,2,20,QLD,,
,Moreton Bay,F,34,340,38,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,M,32,320,36,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,F,33,330,37,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,F,31,310,35,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,M,30,300,34,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,M,33,330,37,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,F,32,320,36,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,F,31,310,35,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,F,33,330,37,,,,,,,,5,1,2,20,QLD,,
,Fraser Inshore,F,35,350,39,,,,,,,,5,1,2,20,QLD,,
,Moreton Bay,F,36,360,40,,,,,,,,6,1,2,21,QLD,,
,Fraser Inshore,F,35,350,39,,,,,,,,6,1,2,21,QLD,,
,Fraser Inshore,F,32,320,36,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,F,34,340,38,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,F,33,330,37,,,,,,,,6,1,2,21,QLD,,
,Fraser Inshore,M,31,310,35,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,F,35,350,39,,,,,,,,6,1,2,21,QLD,,
,Fraser Inshore,U,31,310,35,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,M,32,320,36,,,,,,,,6,1,2,21,QLD,,
,Fraser Inshore,F,34,340,38,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,U,31,310,35,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,M,28,280,31,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,F,31,310,35,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,M,34,340,38,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,F,33,330,37,,,,,,,,6,1,2,21,QLD,,
,Fraser Inshore,F,30,300,34,,,,,,,,6,1,2,21,QLD,,
,Moreton Bay,M,32,320,36,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,35,350,39,,,,,,,,7,1,2,22,QLD,,
,Moreton Bay,M,34,340,38,,,,,,,,7,1,2,22,QLD,,
,Moreton Bay,M,34,340,38,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,38,380,43,,,,,,,,7,1,2,22,QLD,,
,Moreton Bay,F,37,370,41,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,M,32,320,36,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,36,360,40,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,37,370,41,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,36,360,40,,,,,,,,7,1,2,22,QLD,,
,Moreton Bay,F,36,360,40,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,M,31,310,35,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,M,33,330,37,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,34,340,38,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,31,310,35,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,M,32,320,36,,,,,,,,7,1,2,22,QLD,,
,Moreton Bay,F,32,320,36,,,,,,,,7,1,2,22,QLD,,
,Moreton Bay,F,35,350,39,,,,,,,,7,1,2,22,QLD,,
,Moreton Bay,F,32,320,36,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,39,390,44,,,,,,,,7,1,2,22,QLD,,
,Sunshine Coast Offshore,F,33,330,37,,,,,,,,7,1,2,22,QLD,,
,Gold Coast Offshore,F,35,350,39,,,,,,,,7,1,2,22,QLD,,
,Gold Coast Offshore,F,33,330,37,,,,,,,,7,1,2,22,QLD,,
,Gold Coast Offshore,F,33,330,37,,,,,,,,7,1,2,22,QLD,,
,Fraser Inshore,F,34,340,38,,,,,,,,7,1,2,22,QLD,,
,Fraser Inshore,F,32,320,36,,,,,,,,7,1,2,22,QLD,,
,Fraser Inshore,M,31,310,35,,,,,,,,7,1,2,22,QLD,,
,Fraser Inshore,M,33,330,37,,,,,,,,7,1,2,22,QLD,,
,Fraser Inshore,F,35,350,39,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,41,410,46,,,,,,,,7,1,2,22,QLD,,
,Brisbane Offshore,F,40,400,45,,,,,,,,7,1,2,22,QLD,,
,Gold Coast Offshore,F,37,370,41,,,,,,,,7,1,2,22,QLD,,
,Gold Coast Offshore,M,33,330,37,,,,,,,,7,1,2,22,QLD,,
,Gold Coast Offshore,M,31,310,35,,,,,,,,7,1,2,22,QLD,,
,Sunshine Coast Offshore,F,40,400,45,,,,,,,,7,1,2,22,QLD,,
,Fraser Inshore,M,31,310,35,,,,,,,,7,1,2,22,QLD,,
,Fraser Inshore,M,31,310,35,,,,,,,,7,1,2,22,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,29,290,32,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,29,290,32,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,28,280,31,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,30,300,34,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,27,270,30,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,30,300,34,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,28,280,31,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,28,280,31,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,U,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,30,300,34,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,27,270,30,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,28,280,31,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,U,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,31,310,35,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,30,300,34,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,30,300,34,,,,,,,,8,1,2,23,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,1,2,23,QLD,,
