WhsAgeReviewTempID,DateTimeEntered,AgeReadingID,FishID,Purpose,Reader,envAlphaID,envNumberID,Reading,ReadingMethod,ReadAge,Readability,EdgeTranslucency,MIncrRatio,Length,Sex,Location,CalYear,Area,Month,ImageCode,ImageCode_m,Scale,Otolith1,Otolith1Value,Otolith1Note,Otolith1Arag,Otolith1Debri,Otolith1Missing,Otolith2,Otolith2Value,Otolith2Note,Otolith2Condition,Otolith2Arag,Otolith2Debri,Otolith3,Otolith3Value,Otolith3Note,Otolith3Condition,Otolith3Arag,Otolith3Debri,Otolith3Missing,Project,TaxonCode,CommonName,ScientificName,ComputerCode,ComputerScale,ReviewDate,Sort,ReadersNote,SampleDate,ReadNoNote,AgeReadingTypeID,LocationID,F1stRing,S2ndRing,S2ndLastToLast,LastToEdge,YearEntered,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
12307721,17/08/2017 12:41,129784,6472625,W_O_AgeReading, Hayden Schilling,Psa,994,1,MIncrRingCountOfOtolith,0,2,w,,18.5,Male,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_994_W_O__1_1.jpg,Images/Pom_sal(Psa)_994_W_O__1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.369768017,,,2.369768017,2017,2.369768017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307722,17/08/2017 12:42,129785,6472626,W_O_AgeReading, Hayden Schilling,Psa,995,1,MIncrRingCountOfOtolith,0,2,w,,18.5,Female,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_995_W_O__1_1.jpg,Images/Pom_sal(Psa)_995_W_O__1_1_m.jpg,112,S ,0.01503,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.779296637,,,2.779296637,2017,2.779296637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307723,17/08/2017 12:42,129786,6472627,W_O_AgeReading, Hayden Schilling,Psa,996,1,MIncrRingCountOfOtolith,0,2,w,,13.3,Female,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_996_W_O__1_1.jpg,Images/Pom_sal(Psa)_996_W_O__1_1_m.jpg,112,S ,0.00657,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,1.912559875,,,1.912559875,2017,1.912559875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307724,17/08/2017 12:42,129787,6472628,W_O_AgeReading, Hayden Schilling,Psa,997,1,MIncrRingCountOfOtolith,0,2,w,,14,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_997_W_O__1_1.jpg,Images/Pom_sal(Psa)_997_W_O__1_1_m.jpg,112,S ,0.00765,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.159725604,,,2.159725604,2017,2.159725604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307725,17/08/2017 12:43,129788,6472629,W_O_AgeReading, Hayden Schilling,Psa,998,1,MIncrRingCountOfOtolith,0,2,w,,12.4,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_998_W_O__1_1.jpg,Images/Pom_sal(Psa)_998_W_O__1_1_m.jpg,112,S ,0.00556,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.025418548,,,2.025418548,2017,2.025418548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307726,17/08/2017 12:43,129789,6472630,W_O_AgeReading, Hayden Schilling,Psa,999,1,MIncrRingCountOfOtolith,0,2,w,,13.2,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_999_W_O__1_1.jpg,Images/Pom_sal(Psa)_999_W_O__1_1_m.jpg,112,S ,0.00634,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.153019389,,,2.153019389,2017,2.153019389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307727,17/08/2017 12:43,129790,6472631,W_O_AgeReading, Hayden Schilling,Psa,1000,1,MIncrRingCountOfOtolith,0,2,w,,14.8,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1000_W_O__1_1.jpg,Images/Pom_sal(Psa)_1000_W_O__1_1_m.jpg,112,S ,0.00761,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.133047952,,,2.133047952,2017,2.133047952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307728,17/08/2017 12:43,129791,6472632,W_O_AgeReading, Hayden Schilling,Psa,1001,1,MIncrRingCountOfOtolith,0,2,w,,14.2,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1001_W_O__1_1.jpg,Images/Pom_sal(Psa)_1001_W_O__1_1_m.jpg,112,S ,0.00654,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.114630629,,,2.114630629,2017,2.114630629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307729,17/08/2017 12:44,129792,6472633,W_O_AgeReading, Hayden Schilling,Psa,1002,1,MIncrRingCountOfOtolith,0,2,w,,13.1,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1002_W_O__1_1.jpg,Images/Pom_sal(Psa)_1002_W_O__1_1_m.jpg,112,S ,0.00666,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,1.884450184,,,1.884450184,2017,1.884450184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307730,17/08/2017 12:44,129793,6472634,W_O_AgeReading, Hayden Schilling,Psa,1003,1,MIncrRingCountOfOtolith,0,2,w,,13.6,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1003_W_O__1_1.jpg,Images/Pom_sal(Psa)_1003_W_O__1_1_m.jpg,112,S ,0.00664,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,1.995599787,,,1.995599787,2017,1.995599787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307731,17/08/2017 12:44,129794,6472635,W_O_AgeReading, Hayden Schilling,Psa,1004,1,MIncrRingCountOfOtolith,0,2,w,,13.5,Female,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1004_W_O__1_1.jpg,Images/Pom_sal(Psa)_1004_W_O__1_1_m.jpg,112,S ,0.00602,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.164734339,,,2.164734339,2017,2.164734339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307732,17/08/2017 12:44,129795,6472636,W_O_AgeReading, Hayden Schilling,Psa,1005,1,MIncrRingCountOfOtolith,0,2,w,,13,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1005_W_O__1_1.jpg,Images/Pom_sal(Psa)_1005_W_O__1_1_m.jpg,112,S ,0.00761,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.20006437,,,2.20006437,2017,2.20006437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307733,17/08/2017 12:45,129796,6472637,W_O_AgeReading, Hayden Schilling,Psa,1006,1,MIncrRingCountOfOtolith,0,2,w,,14.3,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1006_W_O__1_1.jpg,Images/Pom_sal(Psa)_1006_W_O__1_1_m.jpg,112,S ,0.00653,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.086732754,,,2.086732754,2017,2.086732754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307734,17/08/2017 12:45,129797,6472638,W_O_AgeReading, Hayden Schilling,Psa,1007,1,MIncrRingCountOfOtolith,0,2,w,,13,Unknown,HAWKESBURY RIVER,2016,"Hawkesbury River, Broken Bay, Brisbane Water, Pittwater, Patonga",4,Images/Pom_sal(Psa)_1007_W_O__1_1.jpg,Images/Pom_sal(Psa)_1007_W_O__1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/04/2016 0:00,,5340,530,2.04806849,,,2.04806849,2017,2.04806849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307735,17/08/2017 12:45,129798,6472639,W_O_AgeReading, Hayden Schilling,Psa,1008,1,MIncrRingCountOfOtolith,1,2,n,0.098742465,35.6,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1008_W_O__1_1.jpg,Images/Pom_sal(Psa)_1008_W_O__1_1_m.jpg,112,S ,0.02171,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.918515716,0.288181436,2.918515716,0.288181436,2017,2.918515716,0.288181436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307736,17/08/2017 12:45,129799,6472640,W_O_AgeReading, Hayden Schilling,Psa,1009,1,MIncrRingCountOfOtolith,1,2,m,0.212453887,28.6,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1009_W_O__1_1.jpg,Images/Pom_sal(Psa)_1009_W_O__1_1_m.jpg,112,S ,0.02676,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.41209358,0.512458657,2.41209358,0.512458657,2017,2.41209358,0.512458657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307737,17/08/2017 12:46,129800,6472641,W_O_AgeReading, Hayden Schilling,Psa,1010,1,MIncrRingCountOfOtolith,1,3,n,0.067494652,30.1,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1010_W_O__1_1.jpg,Images/Pom_sal(Psa)_1010_W_O__1_1_m.jpg,112,S ,0.02322,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.993281711,0.202030509,2.993281711,0.202030509,2017,2.993281711,0.202030509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307738,17/08/2017 12:46,129801,6472642,W_O_AgeReading, Hayden Schilling,Psa,1011,1,MIncrRingCountOfOtolith,2,2,m,0.572687786,34.8,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1011_W_O__1_1.jpg,Images/Pom_sal(Psa)_1011_W_O__1_1_m.jpg,112,S ,0.02614,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.44651215,0.657350726,0.657350726,0.376456732,2017,2.44651215,0.657350726,0.376456732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307739,17/08/2017 12:47,129802,6472643,W_O_AgeReading, Hayden Schilling,Psa,1012,1,MIncrRingCountOfOtolith,1,2,n,0.112616295,33.9,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1012_W_O__1_1.jpg,Images/Pom_sal(Psa)_1012_W_O__1_1_m.jpg,112,S ,0.02595,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,3.07283669,0.346051484,3.07283669,0.346051484,2017,3.07283669,0.346051484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307740,17/08/2017 12:47,129803,6472644,W_O_AgeReading, Hayden Schilling,Psa,1013,1,MIncrRingCountOfOtolith,2,3,n,0.410205579,31.5,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1013_W_O__1_1.jpg,Images/Pom_sal(Psa)_1013_W_O__1_1_m.jpg,112,S ,0.02333,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.269353915,0.676897005,0.676897005,0.277666928,2017,2.269353915,0.676897005,0.277666928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307741,17/08/2017 12:48,129804,6472645,W_O_AgeReading, Hayden Schilling,Psa,1014,1,MIncrRingCountOfOtolith,1,3,n,0.115308688,32,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1014_W_O__1_1.jpg,Images/Pom_sal(Psa)_1014_W_O__1_1_m.jpg,112,S ,0.0234,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.589252107,0.298563264,2.589252107,0.298563264,2017,2.589252107,0.298563264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307742,17/08/2017 12:48,129805,6472646,W_O_AgeReading, Hayden Schilling,Psa,1015,1,MIncrRingCountOfOtolith,1,3,n,0.067845798,33.5,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1015_W_O__1_1.jpg,Images/Pom_sal(Psa)_1015_W_O__1_1_m.jpg,112,S ,0.02882,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.856440638,0.193797494,2.856440638,0.193797494,2017,2.856440638,0.193797494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307743,17/08/2017 13:19,129806,6472647,W_O_AgeReading, Hayden Schilling,Psa,1016,1,MIncrRingCountOfOtolith,2,2,m,0.356923626,34.9,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1016_W_O__1_1.jpg,Images/Pom_sal(Psa)_1016_W_O__1_1_m.jpg,112,S ,0.02861,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.160316407,0.745828725,0.745828725,0.266203893,2017,2.160316407,0.745828725,0.266203893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307744,17/08/2017 13:19,129807,6472648,W_O_AgeReading, Hayden Schilling,Psa,1017,1,MIncrRingCountOfOtolith,2,2,m,0.361013656,32.2,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1017_W_O__1_1.jpg,Images/Pom_sal(Psa)_1017_W_O__1_1_m.jpg,112,S ,0.02453,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.113622017,0.863074712,0.863074712,0.311581758,2017,2.113622017,0.863074712,0.311581758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307745,17/08/2017 13:20,129808,6472649,W_O_AgeReading, Hayden Schilling,Psa,1018,1,MIncrRingCountOfOtolith,2,2,n,0.98708957,33.4,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),3,Images/Pom_sal(Psa)_1018_W_O__1_1.jpg,Images/Pom_sal(Psa)_1018_W_O__1_1_m.jpg,112,S ,0.02909,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/03/2016 0:00,,5340,30,2.654414882,0.515220161,0.515220161,0.508568447,2017,2.654414882,0.515220161,0.508568447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307746,17/08/2017 13:20,129809,6472650,W_O_AgeReading, Hayden Schilling,Psa,1019,1,MIncrRingCountOfOtolith,2,3,w,0.49413021,39.4,Female,PORT HACKING,2016,Port Hacking,4,Images/Pom_sal(Psa)_1019_W_O__1_1.jpg,Images/Pom_sal(Psa)_1019_W_O__1_1_m.jpg,112,S ,0.03321,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,16/04/2016 0:00,,5340,1040,2.276548665,1.069315907,1.069315907,0.528381294,2017,2.276548665,1.069315907,0.528381294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307747,17/08/2017 13:21,129810,6472651,W_O_AgeReading, Hayden Schilling,Psa,1020,1,MIncrRingCountOfOtolith,0,2,w,,10.8,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_1020_W_O__1_1.jpg,Images/Pom_sal(Psa)_1020_W_O__1_1_m.jpg,112,S ,0.00421,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,24/02/2016 0:00,,5340,400,1.654245487,,,1.654245487,2017,1.654245487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307748,17/08/2017 13:21,129811,6472652,W_O_AgeReading, Hayden Schilling,Psa,1021,1,MIncrRingCountOfOtolith,0,2,w,,10.1,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_1021_W_O__1_1.jpg,Images/Pom_sal(Psa)_1021_W_O__1_1_m.jpg,112,S ,0.00377,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,24/02/2016 0:00,,5340,400,1.591940911,,,1.591940911,2017,1.591940911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307749,17/08/2017 13:23,129812,6472653,W_O_AgeReading, Hayden Schilling,Psa,1022,1,MIncrRingCountOfOtolith,0,2,w,,11.4,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_1022_W_O__1_1.jpg,Images/Pom_sal(Psa)_1022_W_O__1_1_m.jpg,112,S ,0.00532,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,10/02/2016 0:00,,5340,400,1.868477791,,,1.868477791,2017,1.868477791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307750,17/08/2017 13:23,129813,6472654,W_O_AgeReading, Hayden Schilling,Psa,1023,1,MIncrRingCountOfOtolith,0,2,w,,13.3,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_1023_W_O__1_1.jpg,Images/Pom_sal(Psa)_1023_W_O__1_1_m.jpg,112,S ,0.0064,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,10/02/2016 0:00,,5340,400,1.96489902,,,1.96489902,2017,1.96489902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
